#,Company.ID,event,time,Theme,Account.Users,Metric.Count,Graph.Origin,Number.of.Graphs.on.Dashboard,Graphs.Owned
1,b8610d38ddca3692d34a55594e0b4df5,View Dashboard,8/1/2018 0:00,Dark,1,NA,,NA,47
2,6c5941a5643cbcc803d42298adec6661,View Dashboard,8/1/2018 0:00,Light,41,NA,,NA,0
3,b8610d38ddca3692d34a55594e0b4df5,Graph Editor,8/1/2018 0:00,,1,NA,Custom,NA,47
4,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:00,,1,NA,Custom,NA,15
5,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:00,Light,1,NA,,NA,8
6,b8610d38ddca3692d34a55594e0b4df5,Create Data Source,8/1/2018 0:00,,1,NA,,NA,47
7,b8610d38ddca3692d34a55594e0b4df5,Connector Search,8/1/2018 0:00,,1,NA,,NA,47
8,b8610d38ddca3692d34a55594e0b4df5,Data Source Connector,8/1/2018 0:00,,1,NA,,NA,47
9,b8610d38ddca3692d34a55594e0b4df5,DS Template Selected,8/1/2018 0:00,,1,NA,,NA,47
10,b8610d38ddca3692d34a55594e0b4df5,Data Source Created,8/1/2018 0:00,,1,NA,,NA,50
11,f9375b795735486891aae3367d0adc7b,View Dashboard,8/1/2018 0:00,Light,11,NA,,NA,0
12,f9375b795735486891aae3367d0adc7b,Tab Switched,8/1/2018 0:00,,11,NA,,NA,0
13,0350cd2785e3e1565e068c557ebb8f1a,Orientation Switch,8/1/2018 0:00,,17,NA,,NA,0
14,197c731783a51319754597fea6c43112,Orientation Switch,8/1/2018 0:01,,112,NA,,NA,0
15,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:01,,1,NA,Custom,NA,8
16,3cdc5e38a59a03a8e1b03abfb748b59a,Trial Sign Up Completed,8/1/2018 0:01,,1,NA,,NA,8
17,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:01,,1,NA,Custom,NA,8
18,3cdc5e38a59a03a8e1b03abfb748b59a,Guide Start,8/1/2018 0:01,,1,NA,,NA,8
19,3cdc5e38a59a03a8e1b03abfb748b59a,Guide Exit,8/1/2018 0:01,,1,NA,,NA,8
20,3cdc5e38a59a03a8e1b03abfb748b59a,Guide Start,8/1/2018 0:01,,1,NA,,NA,8
21,3cdc5e38a59a03a8e1b03abfb748b59a,Guide Start,8/1/2018 0:01,,1,NA,,NA,8
22,296411f5ce302103d499ca4656fb8c71,View Dashboard,8/1/2018 0:01,Light,1,NA,,NA,8
23,2a3c721d40a0b403125991ca1cf77a28,View Dashboard,8/1/2018 0:01,Light,32,NA,,NA,0
24,0350cd2785e3e1565e068c557ebb8f1a,Orientation Switch,8/1/2018 0:01,,17,NA,,NA,0
25,b8610d38ddca3692d34a55594e0b4df5,Graph Editor,8/1/2018 0:01,,1,NA,Custom,NA,47
26,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:01,,1,NA,Custom,NA,15
27,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:02,Dark,1,NA,,NA,8
28,b8610d38ddca3692d34a55594e0b4df5,View Dashboard,8/1/2018 0:02,Dark,1,NA,,NA,47
29,2a3c721d40a0b403125991ca1cf77a28,View Dashboard,8/1/2018 0:02,Light,32,NA,,NA,0
30,ea0a1aa5119972fc3c8b79db33fcc37b,View Dashboard,8/1/2018 0:02,Light,2,NA,,NA,60
31,b9ad6d74631f80d4fc1384c0fcf5f115,View Dashboard,8/1/2018 0:03,Light,4,NA,,NA,121
32,3cdc5e38a59a03a8e1b03abfb748b59a,Create Data Source,8/1/2018 0:03,,1,NA,,NA,8
33,3cdc5e38a59a03a8e1b03abfb748b59a,Data Source Connector,8/1/2018 0:03,,1,NA,,NA,8
34,51b809b091fc0f51dc7aca9ddc486bfe,Add Button,8/1/2018 0:03,,1,NA,,NA,8
35,51b809b091fc0f51dc7aca9ddc486bfe,Build a New Graph Button,8/1/2018 0:04,,1,NA,,NA,8
36,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:04,,1,NA,Custom,NA,8
37,3cdc5e38a59a03a8e1b03abfb748b59a,DS Template Selected,8/1/2018 0:04,,1,NA,,NA,8
38,31706a205dcad526617c7247ea535d98,View Dashboard,8/1/2018 0:04,Light,2,NA,,NA,18
39,405d25d7e476a63d4cfc49f1c7cb38f0,View Dashboard,8/1/2018 0:04,Light,1,NA,,NA,23
40,763bf501a2bf11277ac40a2b230f0c34,View Dashboard,8/1/2018 0:04,Light,4,NA,,NA,0
41,405d25d7e476a63d4cfc49f1c7cb38f0,View Dashboard,8/1/2018 0:04,Light,1,NA,,NA,23
42,405d25d7e476a63d4cfc49f1c7cb38f0,Edit Graph from Dashboard,8/1/2018 0:04,,1,NA,Custom,NA,23
43,405d25d7e476a63d4cfc49f1c7cb38f0,Graph Editor,8/1/2018 0:04,,1,NA,Custom,NA,23
44,763bf501a2bf11277ac40a2b230f0c34,Show More Graphs,8/1/2018 0:04,,4,NA,,15,0
45,763bf501a2bf11277ac40a2b230f0c34,Show More Graphs,8/1/2018 0:04,,4,NA,,15,0
46,7d414a1fd535217b4c83ea005a5c686e,View Dashboard,8/1/2018 0:05,Dark,2,NA,,NA,21
47,3cdc5e38a59a03a8e1b03abfb748b59a,Data Source Created,8/1/2018 0:05,,1,NA,,NA,8
48,4da83fc3e758478f4e0d92de1cd8da7e,View Dashboard,8/1/2018 0:05,Light,181,NA,,NA,0
49,4da83fc3e758478f4e0d92de1cd8da7e,Tab Switched,8/1/2018 0:06,,181,NA,,NA,0
50,6c5941a5643cbcc803d42298adec6661,View Dashboard,8/1/2018 0:06,Light,41,NA,,NA,0
51,3cdc5e38a59a03a8e1b03abfb748b59a,View Dashboard,8/1/2018 0:06,Light,1,NA,,NA,8
52,1fb0c38e91eb39efd7740c35b063fcaa,Graph Saved in Editor,8/1/2018 0:06,,1,NA,Template,NA,9
53,4da83fc3e758478f4e0d92de1cd8da7e,Tab Switched,8/1/2018 0:06,,181,NA,,NA,0
54,1fb0c38e91eb39efd7740c35b063fcaa,View Dashboard,8/1/2018 0:06,Light,1,NA,,NA,8
55,3cdc5e38a59a03a8e1b03abfb748b59a,Add Blank Tab,8/1/2018 0:06,,1,NA,,NA,8
56,0350cd2785e3e1565e068c557ebb8f1a,Orientation Switch,8/1/2018 0:06,,17,NA,,NA,0
57,4da83fc3e758478f4e0d92de1cd8da7e,Tab Switched,8/1/2018 0:06,,181,NA,,NA,0
58,938922ddb1a818ff3b39b8178ba9a3a1,View Dashboard,8/1/2018 0:06,Light,13,NA,,NA,0
59,405d25d7e476a63d4cfc49f1c7cb38f0,Graph Saved in Editor,8/1/2018 0:06,,1,NA,Custom,NA,23
60,405d25d7e476a63d4cfc49f1c7cb38f0,View Dashboard,8/1/2018 0:06,Light,1,NA,,NA,23
61,4da83fc3e758478f4e0d92de1cd8da7e,Show More Graphs,8/1/2018 0:06,,181,NA,,7,0
62,933e7adea48e17154e5bab383c4de740,View Dashboard,8/1/2018 0:06,Light,1,NA,,NA,8
63,013e23de101611ec4ba9f65a089981aa,View Dashboard,8/1/2018 0:07,Light,71,NA,,NA,7
64,013e23de101611ec4ba9f65a089981aa,Tab Switched,8/1/2018 0:07,,71,NA,,NA,7
65,3cdc5e38a59a03a8e1b03abfb748b59a,Build Graph from Library,8/1/2018 0:07,,1,NA,,NA,8
66,d96cf694dc904841288eb48c58d05d72,View Dashboard,8/1/2018 0:07,Light,3,NA,,NA,29
67,3cdc5e38a59a03a8e1b03abfb748b59a,Graph Editor,8/1/2018 0:07,,1,NA,Custom,NA,8
68,d3a3f99b312aecb7ea7fdb88817ddbc4,View Dashboard,8/1/2018 0:07,Light,118,NA,,NA,0
69,938922ddb1a818ff3b39b8178ba9a3a1,View Dashboard,8/1/2018 0:08,Light,13,NA,,NA,0
70,3cdc5e38a59a03a8e1b03abfb748b59a,Guide Start,8/1/2018 0:08,,1,NA,,NA,8
71,d3a3f99b312aecb7ea7fdb88817ddbc4,Add Existing Tab,8/1/2018 0:08,,118,NA,,NA,0
72,1fb0c38e91eb39efd7740c35b063fcaa,Add Button,8/1/2018 0:08,,1,NA,,NA,8
73,02beb6333cf4c95ba91e1c9b0c0b4c18,View Dashboard,8/1/2018 0:08,Dark,NA,NA,,NA,NA
74,938922ddb1a818ff3b39b8178ba9a3a1,Show More Graphs,8/1/2018 0:08,,13,NA,,6,0
75,51b809b091fc0f51dc7aca9ddc486bfe,Create Data Source,8/1/2018 0:08,,1,NA,,NA,8
76,013e23de101611ec4ba9f65a089981aa,View Dashboard,8/1/2018 0:08,Light,71,NA,,NA,7
77,d3a3f99b312aecb7ea7fdb88817ddbc4,Show More Graphs,8/1/2018 0:08,,118,NA,,8,0
78,1fb0c38e91eb39efd7740c35b063fcaa,Graph Editor,8/1/2018 0:08,,1,NA,Custom,NA,8
79,51b809b091fc0f51dc7aca9ddc486bfe,Data Source Connector,8/1/2018 0:08,,1,NA,,NA,8
80,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 0:09,,118,NA,,NA,0
81,0350cd2785e3e1565e068c557ebb8f1a,Orientation Switch,8/1/2018 0:09,,17,NA,,NA,0
82,3cdc5e38a59a03a8e1b03abfb748b59a,Graph Editor,8/1/2018 0:09,,1,NA,Custom,NA,8
83,1caf640d9d16265cb7281cc7ccf8ab55,View Dashboard,8/1/2018 0:09,Light,1,NA,,NA,8
84,013e23de101611ec4ba9f65a089981aa,View Dashboard,8/1/2018 0:09,Light,71,NA,,NA,7
85,6c5941a5643cbcc803d42298adec6661,View Dashboard,8/1/2018 0:09,Light,41,NA,,NA,0
86,1bc6375691d4a6f82025cf6c57709da5,Create Data Source,8/1/2018 0:10,,1,NA,,NA,14
87,1caf640d9d16265cb7281cc7ccf8ab55,Trial Sign Up Completed,8/1/2018 0:10,,1,NA,,NA,8
88,938922ddb1a818ff3b39b8178ba9a3a1,View Dashboard,8/1/2018 0:10,Light,13,NA,,NA,0
89,1caf640d9d16265cb7281cc7ccf8ab55,Guide Start,8/1/2018 0:10,,1,NA,,NA,8
90,51b809b091fc0f51dc7aca9ddc486bfe,Create Data Source,8/1/2018 0:10,,1,NA,,NA,8
91,bb44ea9a534e3f0e0b6a723cf87eba42,View Dashboard,8/1/2018 0:10,Light,69,NA,,NA,0
92,51b809b091fc0f51dc7aca9ddc486bfe,Data Source Connector,8/1/2018 0:10,,1,NA,,NA,8
93,013e23de101611ec4ba9f65a089981aa,View Dashboard,8/1/2018 0:10,Light,71,NA,,NA,7
94,1caf640d9d16265cb7281cc7ccf8ab55,View Dashboard,8/1/2018 0:10,Light,1,NA,,NA,8
95,1caf640d9d16265cb7281cc7ccf8ab55,Guide Start,8/1/2018 0:10,,1,NA,,NA,8
96,1caf640d9d16265cb7281cc7ccf8ab55,Guide Exit,8/1/2018 0:10,,1,NA,,NA,8
97,013e23de101611ec4ba9f65a089981aa,View Dashboard,8/1/2018 0:10,Light,71,NA,,NA,7
98,1caf640d9d16265cb7281cc7ccf8ab55,Guide Start,8/1/2018 0:10,,1,NA,,NA,8
99,bb44ea9a534e3f0e0b6a723cf87eba42,Orientation Switch,8/1/2018 0:10,,69,NA,,NA,0
100,51b809b091fc0f51dc7aca9ddc486bfe,Data Source Created,8/1/2018 0:10,,1,NA,,NA,15
101,1caf640d9d16265cb7281cc7ccf8ab55,Guide Exit,8/1/2018 0:10,,1,NA,,NA,8
102,1caf640d9d16265cb7281cc7ccf8ab55,Guide Start,8/1/2018 0:10,,1,NA,,NA,8
103,1caf640d9d16265cb7281cc7ccf8ab55,Add Blank Tab,8/1/2018 0:10,,1,NA,,NA,8
104,013e23de101611ec4ba9f65a089981aa,View Dashboard,8/1/2018 0:10,Light,71,NA,,NA,7
105,1caf640d9d16265cb7281cc7ccf8ab55,Add Button,8/1/2018 0:10,,1,NA,,NA,8
106,1caf640d9d16265cb7281cc7ccf8ab55,Guide Exit,8/1/2018 0:10,,1,NA,,NA,8
107,1caf640d9d16265cb7281cc7ccf8ab55,Guide Start,8/1/2018 0:10,,1,NA,,NA,8
108,b8610d38ddca3692d34a55594e0b4df5,Build Graph from Library,8/1/2018 0:11,,1,NA,,NA,50
109,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:11,,1,NA,Custom,NA,15
110,b8610d38ddca3692d34a55594e0b4df5,Graph Editor,8/1/2018 0:11,,1,NA,Custom,NA,47
111,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:11,Dark,1,NA,,NA,8
112,1caf640d9d16265cb7281cc7ccf8ab55,Guide Exit,8/1/2018 0:11,,1,NA,,NA,8
113,1caf640d9d16265cb7281cc7ccf8ab55,Graph Editor,8/1/2018 0:11,,1,NA,Custom,NA,8
114,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 0:11,,118,NA,,NA,0
115,716710665c939a34c93ad4237340581a,View Dashboard,8/1/2018 0:11,Light,5,NA,,NA,0
116,938922ddb1a818ff3b39b8178ba9a3a1,Orientation Switch,8/1/2018 0:12,,13,NA,,NA,0
117,013e23de101611ec4ba9f65a089981aa,View Dashboard,8/1/2018 0:12,Light,71,NA,,NA,7
118,0cb9a8a08a803866118c0d5aaea84ba7,View Dashboard,8/1/2018 0:12,Light,1,NA,,NA,8
119,d9e907d966a6cdbba901bb5e753459ba,View Dashboard,8/1/2018 0:13,Light,50,NA,,NA,0
120,b8610d38ddca3692d34a55594e0b4df5,Graph Editor,8/1/2018 0:13,,1,NA,Custom,NA,47
121,b8610d38ddca3692d34a55594e0b4df5,Graph Editor,8/1/2018 0:14,,1,NA,Custom,NA,47
122,b8610d38ddca3692d34a55594e0b4df5,View Dashboard,8/1/2018 0:14,Dark,1,NA,,NA,47
123,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:14,,1,NA,Custom,NA,8
124,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:14,,1,NA,Custom,NA,8
125,11912946febc33d58237d0a3e2134c25,View Dashboard,8/1/2018 0:14,Light,1,NA,,NA,20
126,d8baa6bcc102652f12221fe18eec4705,View Dashboard,8/1/2018 0:14,Light,19,NA,,NA,0
127,11912946febc33d58237d0a3e2134c25,Show More Graphs,8/1/2018 0:15,,1,NA,,7,20
128,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:15,,1,NA,Custom,NA,16
129,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:15,Dark,1,NA,,NA,8
130,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:15,,1,NA,Custom,NA,8
131,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:15,,1,NA,Custom,NA,8
132,1caf640d9d16265cb7281cc7ccf8ab55,Create Data Source,8/1/2018 0:15,,1,NA,,NA,8
133,1fb0c38e91eb39efd7740c35b063fcaa,Graph Editor,8/1/2018 0:16,,1,NA,Custom,NA,8
134,1fb0c38e91eb39efd7740c35b063fcaa,View Dashboard,8/1/2018 0:16,Light,1,NA,,NA,8
135,1caf640d9d16265cb7281cc7ccf8ab55,Data Source Connector,8/1/2018 0:16,,1,NA,,NA,8
136,1fb0c38e91eb39efd7740c35b063fcaa,Add Button,8/1/2018 0:16,,1,NA,,NA,8
137,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:16,,1,NA,Custom,NA,16
138,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:16,Dark,1,NA,,NA,8
139,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:16,,1,NA,Custom,NA,8
140,1fb0c38e91eb39efd7740c35b063fcaa,Graph Gallery,8/1/2018 0:16,,1,NA,,NA,8
141,42a6e310d0fb4cbd4c35755fd0c71564,View Dashboard,8/1/2018 0:16,Light,1,NA,,NA,8
142,1fb0c38e91eb39efd7740c35b063fcaa,Graph Gallery,8/1/2018 0:16,,1,NA,,NA,8
143,1fb0c38e91eb39efd7740c35b063fcaa,Graph Gallery,8/1/2018 0:16,,1,NA,,NA,8
144,42a6e310d0fb4cbd4c35755fd0c71564,Add Button,8/1/2018 0:16,,1,NA,,NA,8
145,42a6e310d0fb4cbd4c35755fd0c71564,Build a New Graph Button,8/1/2018 0:16,,1,NA,,NA,8
146,1fb0c38e91eb39efd7740c35b063fcaa,Template Connect Button,8/1/2018 0:16,,1,NA,,NA,8
147,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:16,,1,NA,Custom,NA,8
148,1fb0c38e91eb39efd7740c35b063fcaa,Template Connected,8/1/2018 0:16,,1,NA,,NA,8
149,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:16,,1,NA,Custom,NA,8
150,1fb0c38e91eb39efd7740c35b063fcaa,Edit Graph from Dashboard,8/1/2018 0:16,,1,NA,Template,NA,8
151,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:16,,1,NA,Custom,NA,8
152,1fb0c38e91eb39efd7740c35b063fcaa,Graph Editor,8/1/2018 0:16,,1,NA,Template,NA,8
153,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:17,,1,NA,Custom,NA,8
154,42a6e310d0fb4cbd4c35755fd0c71564,View Dashboard,8/1/2018 0:17,Light,1,NA,,NA,8
155,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:17,,1,NA,Custom,NA,16
156,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:17,Dark,1,NA,,NA,8
157,7c790b8a1f04c66bc092b3957816d4dd,Orientation Switch,8/1/2018 0:17,,90,NA,,NA,0
158,42a6e310d0fb4cbd4c35755fd0c71564,Add Button,8/1/2018 0:17,,1,NA,,NA,8
159,42a6e310d0fb4cbd4c35755fd0c71564,Build a New Graph Button,8/1/2018 0:17,,1,NA,,NA,8
160,7c790b8a1f04c66bc092b3957816d4dd,Orientation Switch,8/1/2018 0:17,,90,NA,,NA,0
161,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:17,,1,NA,Custom,NA,8
162,1fb0c38e91eb39efd7740c35b063fcaa,Graph Saved in Editor,8/1/2018 0:17,,1,NA,Template,NA,10
163,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:17,,1,NA,Custom,NA,8
164,1fb0c38e91eb39efd7740c35b063fcaa,View Dashboard,8/1/2018 0:17,Light,1,NA,,NA,8
165,42a6e310d0fb4cbd4c35755fd0c71564,View Dashboard,8/1/2018 0:17,Light,1,NA,,NA,8
166,6b5ab83f529f0cc2c78f1e34b14cc099,View Dashboard,8/1/2018 0:17,Light,1,NA,,NA,8
167,42a6e310d0fb4cbd4c35755fd0c71564,Add Button,8/1/2018 0:17,,1,NA,,NA,8
168,42a6e310d0fb4cbd4c35755fd0c71564,Graph Added to Dashboard,8/1/2018 0:18,,1,NA,,NA,8
169,42a6e310d0fb4cbd4c35755fd0c71564,Graph Added to Dashboard,8/1/2018 0:18,,1,NA,,NA,8
170,de1712b15e53d2017cf1be927de6b010,View Dashboard,8/1/2018 0:18,Light,1,NA,,NA,8
171,1b8538e2a12dbd7257fd059867bac72d,View Dashboard,8/1/2018 0:18,Light,1,NA,,NA,21
172,42a6e310d0fb4cbd4c35755fd0c71564,Edit Graph from Dashboard,8/1/2018 0:18,,1,NA,Custom,NA,8
173,1b8538e2a12dbd7257fd059867bac72d,Orientation Switch,8/1/2018 0:18,,1,NA,,NA,21
174,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:18,,1,NA,Custom,NA,8
175,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:19,,1,NA,Custom,NA,8
176,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:19,,1,NA,Custom,NA,8
177,de1712b15e53d2017cf1be927de6b010,Trial Sign Up Completed,8/1/2018 0:19,,1,NA,,NA,8
178,42a6e310d0fb4cbd4c35755fd0c71564,Graph Saved in Editor,8/1/2018 0:19,,1,NA,Custom,NA,11
179,42a6e310d0fb4cbd4c35755fd0c71564,View Dashboard,8/1/2018 0:19,Light,1,NA,,NA,8
180,1732beab1667c7fb06fac4006908848d,View Dashboard,8/1/2018 0:19,Light,28,NA,,NA,0
181,1732beab1667c7fb06fac4006908848d,Manual Refresh,8/1/2018 0:19,,28,NA,,NA,0
182,42a6e310d0fb4cbd4c35755fd0c71564,Edit Graph from Dashboard,8/1/2018 0:19,,1,NA,Custom,NA,8
183,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:19,,1,NA,Custom,NA,8
184,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:20,,1,NA,Custom,NA,8
185,42a6e310d0fb4cbd4c35755fd0c71564,View Dashboard,8/1/2018 0:20,Light,1,NA,,NA,8
186,1732beab1667c7fb06fac4006908848d,Show More Graphs,8/1/2018 0:20,,28,NA,,7,0
187,42a6e310d0fb4cbd4c35755fd0c71564,Add Button,8/1/2018 0:20,,1,NA,,NA,8
188,42a6e310d0fb4cbd4c35755fd0c71564,Graph Added to Dashboard,8/1/2018 0:20,,1,NA,,NA,8
189,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:20,,1,NA,Custom,NA,16
190,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:20,Dark,1,NA,,NA,8
191,b59765e61d5b18c3e123aa822e9e400e,View Dashboard,8/1/2018 0:20,Dark,1,NA,,NA,12
192,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:20,,1,NA,Custom,NA,8
193,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:20,,1,NA,Custom,NA,8
194,42a6e310d0fb4cbd4c35755fd0c71564,Add Button,8/1/2018 0:20,,1,NA,,NA,8
195,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:20,,1,NA,Custom,NA,16
196,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:21,Dark,1,NA,,NA,8
197,42a6e310d0fb4cbd4c35755fd0c71564,Graph Added to Dashboard,8/1/2018 0:21,,1,NA,,NA,8
198,75163e6646c5efebcbdc787b8d98e09b,View Dashboard,8/1/2018 0:21,Light,1,NA,,NA,8
199,42a6e310d0fb4cbd4c35755fd0c71564,Edit Graph from Dashboard,8/1/2018 0:21,,1,NA,Custom,NA,8
200,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 0:21,,1,NA,Custom,NA,8
201,e7f92edd633a8500a3c6408ff98b1b1a,View Dashboard,8/1/2018 0:21,Light,1,NA,,NA,8
202,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:21,,1,NA,Custom,NA,8
203,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:21,,1,NA,Custom,NA,8
204,7989d44de16087d458d839e2dfbd60b0,View Dashboard,8/1/2018 0:21,Light,1,NA,,NA,15
205,7989d44de16087d458d839e2dfbd60b0,Build Graph from Library,8/1/2018 0:21,,1,NA,,NA,15
206,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:21,,1,NA,Custom,NA,16
207,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 0:21,,1,NA,Custom,NA,15
208,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:21,Light,1,NA,,NA,8
209,51b809b091fc0f51dc7aca9ddc486bfe,Edit Graph from Dashboard,8/1/2018 0:22,,1,NA,Custom,NA,8
210,75163e6646c5efebcbdc787b8d98e09b,Trial Sign Up Completed,8/1/2018 0:22,,1,NA,,NA,8
211,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 0:22,,1,NA,Custom,NA,8
212,7989d44de16087d458d839e2dfbd60b0,Create Data Source,8/1/2018 0:22,,1,NA,,NA,15
213,e7f92edd633a8500a3c6408ff98b1b1a,Trial Sign Up Completed,8/1/2018 0:22,,1,NA,,NA,8
214,51b809b091fc0f51dc7aca9ddc486bfe,Graph Saved in Editor,8/1/2018 0:22,,1,NA,Custom,NA,16
215,51b809b091fc0f51dc7aca9ddc486bfe,View Dashboard,8/1/2018 0:22,Light,1,NA,,NA,8
216,7989d44de16087d458d839e2dfbd60b0,Formula Editor Insert,8/1/2018 0:22,,1,NA,,NA,15
